user_id,keyword_name,rating,user_id.1,페이지1 방문,페이지2 방문,페이지3 방문,누적방문수,누적클릭수,누적체류시간,누적뷰티키워드검색,누적IT키워드검색,when,book_id
226,전북여행,1,226,0,1,0,22,20,84,14,18,"11/15/2021, 18:05:00",351
226,경남여행,1,226,0,0,1,23,62,61,10,10,"11/15/2021, 18:05:00",55
226,경북여행,1,226,1,0,0,13,40,71,16,10,"11/15/2021, 18:05:00",56
226,강원도여행,1,226,1,0,0,12,76,66,17,11,"11/15/2021, 18:05:00",42
226,경기도여행,1,226,1,0,0,28,34,89,17,15,"11/15/2021, 18:05:00",54
226,전동킥보드,1,226,0,1,0,16,57,87,14,13,"11/15/2021, 18:05:00",348
226,랜선투어,1,226,1,0,0,24,38,64,14,18,"11/15/2021, 18:05:00",117
226,등산,1,226,0,0,1,14,80,87,15,17,"11/15/2021, 18:05:00",108
226,골프,1,226,0,1,0,22,10,73,20,10,"11/15/2021, 18:05:00",64
226,빵지순례,1,226,0,1,0,23,53,44,13,13,"11/15/2021, 18:05:00",192
226,트래킹,1,226,0,0,1,10,79,51,18,10,"11/15/2021, 18:05:00",448
226,호캉스,1,226,1,0,0,16,78,41,10,11,"11/15/2021, 18:05:00",484
226,캠핑,1,226,1,0,0,19,66,54,15,10,"11/15/2021, 18:05:00",400
226,차박,1,226,0,0,1,23,26,84,11,18,"11/15/2021, 18:05:00",377
226,한달살기,1,226,1,0,0,29,19,53,18,13,"11/15/2021, 18:05:00",475
226,망상해변,1,226,1,0,0,13,32,78,13,18,"11/15/2021, 18:05:00",145
226,안목해변,1,226,0,1,0,28,47,81,14,16,"11/15/2021, 18:05:00",254
226,죽도해변,1,226,1,0,0,17,73,47,13,12,"11/15/2021, 18:05:00",371
226,속초해변,1,226,0,0,1,28,46,49,10,16,"11/15/2021, 18:05:00",220
226,아야진해변,1,226,0,0,1,14,34,50,15,13,"11/15/2021, 18:05:00",239
226,계룡산,1,226,0,1,0,25,70,52,13,14,"11/15/2021, 18:05:00",61
226,속리산,1,226,1,0,0,17,23,87,13,13,"11/15/2021, 18:05:00",218
226,덕유산,1,226,0,0,1,18,27,51,18,17,"11/15/2021, 18:05:00",100
226,소백산,1,226,0,0,1,23,54,65,14,18,"11/15/2021, 18:05:00",216
226,감악산,1,226,1,0,0,19,12,63,18,11,"11/15/2021, 18:05:00",36
227,카누,1,227,0,1,0,28,71,45,18,17,"11/15/2021, 15:48:00",394
227,네스카페,1,227,1,0,0,11,43,61,12,19,"11/15/2021, 15:48:00",86
231,등산,1,231,0,1,0,22,11,48,11,17,"11/15/2021, 15:48:00",108
231,STL,1,231,1,0,0,19,50,52,19,13,"11/15/2021, 15:48:00",30
231,씨엘코코,1,231,1,0,0,18,54,46,10,12,"11/15/2021, 15:48:00",234
231,룩스웨어,1,231,0,0,1,16,16,84,16,15,"11/15/2021, 15:48:00",132
231,그란데라인,1,231,1,0,0,26,41,52,16,12,"11/15/2021, 15:48:00",74
231,콘치웨어,1,231,0,1,0,24,69,90,11,12,"11/15/2021, 15:48:00",413
231,위뜨,1,231,1,0,0,20,44,63,18,12,"11/15/2021, 15:48:00",320
231,룰루레몬,1,231,1,0,0,26,42,77,15,11,"11/15/2021, 15:48:00",133
231,뮬라웨어,1,231,0,0,1,29,36,47,12,20,"11/15/2021, 15:48:00",158
231,안다르,1,231,1,0,0,27,47,77,15,11,"11/15/2021, 15:48:00",252
231,젝시믹스,1,231,1,0,0,13,76,87,16,13,"11/15/2021, 15:48:00",365
233,메타버스,1,233,0,0,1,12,63,84,10,19,"11/15/2021, 15:48:00",150
233,한샘,1,233,1,0,0,29,50,83,18,17,"11/15/2021, 15:48:00",476
233,이케아,1,233,0,1,0,13,72,85,18,20,"11/15/2021, 15:48:00",335
233,오늘의집,1,233,0,0,1,23,80,47,19,12,"11/15/2021, 15:48:00",296
233,셀프인테리어,1,233,0,1,0,21,38,86,10,10,"11/15/2021, 15:48:00",215
233,인테리어,1,233,1,0,0,21,63,71,12,19,"11/15/2021, 15:48:00",342
233,쿠팡,1,233,0,0,1,25,72,45,17,19,"11/15/2021, 15:48:00",415
233,집꾸미기,1,233,1,0,0,13,18,90,20,13,"11/15/2021, 15:48:00",376
233,크릴오일,1,233,0,1,0,29,47,67,18,11,"11/15/2021, 15:48:00",422
233,루테인,1,233,0,0,1,21,26,69,19,17,"11/15/2021, 15:48:00",131
233,오메가3,1,233,1,0,0,28,63,55,12,18,"11/15/2021, 15:48:00",297
233,락토핏,1,233,1,0,0,17,10,66,19,20,"11/15/2021, 15:48:00",115
233,프로바이오틱스,1,233,1,0,0,11,61,79,11,10,"11/15/2021, 15:48:00",467
233,홍삼,1,233,0,1,0,27,73,53,17,13,"11/15/2021, 15:48:00",489
233,어골칼슘,1,233,0,0,1,24,29,45,12,16,"11/15/2021, 15:49:00",272
233,보스웰리아,1,233,0,1,0,28,50,43,18,10,"11/15/2021, 15:49:00",175
233,프로폴리스,1,233,1,0,0,22,50,49,18,20,"11/15/2021, 15:49:00",468
233,밀크씨슬,1,233,0,1,0,25,17,52,13,13,"11/15/2021, 15:49:00",162
233,피쉬콜라겐,1,233,0,1,0,19,38,80,12,19,"11/15/2021, 15:49:00",470
234,당근마켓,1,234,1,0,0,21,80,63,20,20,"11/15/2021, 15:49:00",95
234,오늘의집,1,234,1,0,0,26,42,63,15,16,"11/15/2021, 15:49:00",296
234,강아지,1,234,0,1,0,12,44,51,13,11,"11/15/2021, 15:49:00",40
234,고양이,1,234,0,1,0,29,59,40,19,10,"11/15/2021, 15:49:00",63
235,오징어게임,1,235,0,1,0,11,54,83,20,15,"11/15/2021, 15:49:00",300
235,애플,1,235,0,1,0,15,76,86,10,11,"11/15/2021, 15:49:00",260
235,삼성,1,235,1,0,0,16,31,90,18,18,"11/15/2021, 15:49:00",194
235,노트북,1,235,0,1,0,26,39,58,16,13,"11/15/2021, 15:49:00",88
235,아이패드,1,235,1,0,0,29,63,85,12,13,"11/15/2021, 15:49:00",249
235,웨이브,1,235,1,0,0,13,18,41,16,13,"11/15/2021, 15:49:00",319
235,티빙,1,235,1,0,0,23,26,55,12,20,"11/15/2021, 15:49:00",452
235,넷플릭스,1,235,1,0,0,12,67,89,12,17,"11/15/2021, 15:49:00",87
235,디즈니플러스,1,235,1,0,0,14,21,42,10,16,"11/15/2021, 18:06:00",110
235,디즈니,1,235,1,0,0,27,49,61,20,18,"11/15/2021, 18:06:00",109
235,염색약,1,235,0,0,1,23,22,59,11,17,"11/15/2021, 18:06:00",290
235,정장,1,235,1,0,0,14,28,62,14,14,"11/15/2021, 18:06:00",356
236,테슬라모델3,1,236,1,0,0,13,73,76,13,13,"11/15/2021, 15:49:00",431
237,디즈니,1,237,0,1,0,14,47,85,10,18,"11/15/2021, 15:49:00",109
237,송혜교,1,237,0,0,1,26,13,53,18,14,"11/15/2021, 15:49:00",222
237,박보검,1,237,1,0,0,13,31,57,18,13,"11/15/2021, 15:49:00",165
237,송중기,1,237,1,0,0,21,46,43,12,20,"11/15/2021, 15:49:00",221
239,이디야,1,239,0,1,0,12,51,44,15,11,"11/15/2021, 15:49:00",330
239,스타벅스,1,239,0,1,0,28,24,74,14,19,"11/15/2021, 15:49:00",226
239,코로나,1,239,0,1,0,13,70,83,12,13,"11/15/2021, 15:49:00",407
239,카누,1,239,0,1,0,20,40,77,13,12,"11/15/2021, 15:49:00",394
239,네스카페,1,239,1,0,0,29,68,64,18,16,"11/15/2021, 15:49:00",86
240,메타버스,1,240,0,1,0,19,51,52,13,18,"11/15/2021, 15:49:00",150
240,크리스마스,1,240,0,1,0,19,59,65,17,12,"11/15/2021, 15:49:00",421
240,크릴오일,1,240,0,0,1,26,34,69,12,11,"11/15/2021, 15:49:00",422
240,루테인,1,240,1,0,0,14,16,60,10,19,"11/15/2021, 15:49:00",131
240,오메가3,1,240,1,0,0,10,30,87,19,20,"11/15/2021, 15:49:00",297
240,락토핏,1,240,0,0,1,26,49,64,19,15,"11/15/2021, 15:49:00",115
240,프로바이오틱스,1,240,0,0,1,18,44,56,16,11,"11/15/2021, 15:49:00",467
240,홍삼,1,240,1,0,0,28,49,47,20,15,"11/15/2021, 15:49:00",489
240,어골칼슘,1,240,0,1,0,12,21,46,18,15,"11/15/2021, 15:49:00",272
240,보스웰리아,1,240,1,0,0,10,37,67,14,13,"11/15/2021, 15:49:00",175
240,프로폴리스,1,240,0,1,0,17,77,80,17,18,"11/15/2021, 15:49:00",468
240,밀크씨슬,1,240,0,1,0,26,69,79,15,17,"11/15/2021, 15:49:00",162
240,왓챠,1,240,1,0,0,21,77,61,18,15,"11/17/2021, 01:59:00",305
240,넷플릭스,1,240,0,1,0,15,66,42,14,19,"11/20/2021, 15:30:00",87
240,티빙,1,240,1,0,0,15,23,78,12,17,"11/20/2021, 16:41:00",452
240,웨이브,1,240,0,0,1,23,17,81,13,20,"11/20/2021, 16:42:00",319
240,OTT,1,240,0,0,1,19,45,67,19,11,"11/21/2021, 00:43:00",26
241,제페토,1,241,0,1,0,18,10,46,16,17,"11/15/2021, 15:50:00",364
241,이케아,1,241,0,0,1,16,56,43,19,20,"11/15/2021, 15:50:00",335
241,한샘,1,241,1,0,0,13,77,59,20,16,"11/15/2021, 15:50:00",476
241,인테리어,1,241,0,0,1,21,43,46,13,14,"11/15/2021, 15:50:00",342
241,집꾸미기,1,241,0,0,1,25,26,64,11,13,"11/15/2021, 15:50:00",376
241,오늘의집,1,241,1,0,0,30,27,71,10,11,"11/15/2021, 15:50:00",296
243,마켓컬리,1,243,1,0,0,29,26,46,16,19,"11/15/2021, 15:50:00",142
244,캠핑,1,244,1,0,0,23,54,50,15,18,"11/15/2021, 15:50:00",400
244,스타벅스,1,244,1,0,0,22,29,74,10,14,"11/15/2021, 15:50:00",226
244,카누,1,244,1,0,0,15,47,90,12,14,"11/15/2021, 15:50:00",394
244,네스카페,1,244,0,0,1,14,18,59,20,19,"11/15/2021, 15:50:00",86
244,프로바이오틱스,1,244,0,0,1,12,33,42,17,12,"11/15/2021, 15:50:00",467
244,알로에,1,244,1,0,0,29,24,79,19,16,"11/15/2021, 15:50:00",257
244,칼슘,1,244,1,0,0,23,44,55,10,10,"11/15/2021, 15:50:00",397
244,크릴오일,1,244,0,0,1,19,61,72,15,12,"11/15/2021, 15:50:00",422
244,비타민,1,244,1,0,0,29,25,40,20,18,"11/15/2021, 15:50:00",186
244,홍삼,1,244,1,0,0,10,53,44,14,12,"11/15/2021, 15:50:00",489
244,새싹보리,1,244,0,1,0,16,46,76,12,20,"11/15/2021, 15:50:00",201
244,루테인,1,244,1,0,0,25,26,53,11,20,"11/15/2021, 15:50:00",131
244,프로폴리스,1,244,0,0,1,10,78,83,12,16,"11/15/2021, 15:50:00",468
244,밀크씨슬,1,244,1,0,0,24,54,76,19,12,"11/15/2021, 15:50:00",162
244,정장,1,244,1,0,0,13,36,76,20,17,"11/15/2021, 15:50:00",356
244,염색약,1,244,0,1,0,15,46,88,19,16,"11/15/2021, 18:06:00",290
244,이디야,1,244,1,0,0,30,72,63,12,14,"11/15/2021, 18:06:00",330
245,크릴오일,1,245,1,0,0,29,44,56,17,11,"11/15/2021, 15:50:00",422
245,루테인,1,245,0,1,0,19,43,83,12,20,"11/15/2021, 15:50:00",131
245,오메가3,1,245,0,0,1,26,80,84,16,19,"11/15/2021, 15:50:00",297
245,락토핏,1,245,1,0,0,18,69,54,13,11,"11/15/2021, 15:50:00",115
245,프로바이오틱스,1,245,0,1,0,16,37,89,19,13,"11/15/2021, 15:50:00",467
245,홍삼,1,245,0,0,1,11,23,88,15,16,"11/15/2021, 15:50:00",489
245,어골칼슘,1,245,1,0,0,19,46,65,20,17,"11/15/2021, 15:50:00",272
245,보스웰리아,1,245,1,0,0,22,37,57,13,10,"11/15/2021, 15:50:00",175
245,프로폴리스,1,245,1,0,0,17,13,73,18,13,"11/15/2021, 15:50:00",468
245,밀크씨슬,1,245,1,0,0,26,43,54,11,17,"11/15/2021, 15:50:00",162
245,피쉬콜라겐,1,245,1,0,0,18,37,47,14,19,"11/15/2021, 15:50:00",470
246,안철수,1,246,0,0,1,25,30,67,13,16,"11/15/2021, 15:50:00",256
246,홍준표,1,246,1,0,0,16,31,52,13,12,"11/15/2021, 15:50:00",490
246,이준석,1,246,1,0,0,16,57,74,11,11,"11/15/2021, 15:50:00",333
246,이재명,1,246,0,1,0,21,29,77,11,10,"11/15/2021, 15:50:00",332
246,윤석열,1,246,1,0,0,12,16,79,16,11,"11/15/2021, 15:50:00",327
246,박보검,1,246,0,0,1,16,20,61,17,14,"11/15/2021, 15:50:00",165
246,송혜교,1,246,1,0,0,11,70,87,10,15,"11/15/2021, 15:50:00",222
246,송중기,1,246,0,1,0,11,25,90,12,20,"11/15/2021, 15:50:00",221
246,안성여행,1,246,1,0,0,25,31,85,19,18,"11/15/2021, 15:50:00",255
246,삼척여행,1,246,0,1,0,29,11,59,17,15,"11/15/2021, 15:50:00",198
246,제천여행,1,246,1,0,0,17,10,70,10,12,"11/15/2021, 15:50:00",363
246,임실여행,1,246,0,0,1,26,12,90,11,14,"11/15/2021, 15:50:00",343
246,인제여행,1,246,1,0,0,13,66,90,18,14,"11/15/2021, 15:50:00",340
246,부여여행,1,246,1,0,0,28,50,69,19,18,"11/15/2021, 15:50:00",181
246,안동여행,1,246,1,0,0,21,22,51,10,13,"11/15/2021, 15:50:00",253
246,단양여행,1,246,0,1,0,13,73,81,12,12,"11/15/2021, 15:50:00",92
246,가평여행,1,246,0,1,0,15,41,65,19,19,"11/15/2021, 15:50:00",35
246,양산여행,1,246,1,0,0,24,78,66,17,12,"11/15/2021, 15:50:00",269
246,증평여행,1,246,0,1,0,15,33,51,12,12,"11/15/2021, 15:50:00",373
246,괴산여행,1,246,1,0,0,25,26,43,15,14,"11/15/2021, 15:50:00",67
246,울릉도여행,1,246,1,0,0,13,30,52,19,12,"11/15/2021, 15:50:00",310
246,보성여행,1,246,0,1,0,17,61,64,14,12,"11/15/2021, 15:50:00",174
246,영월여행,1,246,0,1,0,22,59,83,11,11,"11/15/2021, 15:50:00",293
246,연천여행,1,246,1,0,0,10,59,59,13,16,"11/15/2021, 15:50:00",289
246,강진여행,1,246,0,1,0,12,32,77,17,14,"11/15/2021, 15:50:00",43
246,서산여행,1,246,0,0,1,18,27,70,18,16,"11/15/2021, 15:50:00",207
246,통영여행,1,246,0,1,0,19,14,45,15,15,"11/15/2021, 15:50:00",445
246,순천여행,1,246,1,0,0,23,70,51,11,16,"11/15/2021, 15:50:00",225
246,화성여행,1,246,1,0,0,23,26,71,19,14,"11/15/2021, 15:50:00",491
246,신안여행,1,246,0,1,0,30,13,62,19,18,"11/15/2021, 18:07:00",228
246,부안여행,1,246,1,0,0,30,34,59,12,20,"11/15/2021, 18:07:00",180
246,영덕여행,1,246,1,0,0,24,34,74,14,17,"11/15/2021, 18:07:00",291
246,보령여행,1,246,0,0,1,21,78,84,19,20,"11/15/2021, 18:07:00",173
246,거제여행,1,246,0,0,1,14,28,88,14,10,"11/15/2021, 18:07:00",51
246,태안여행,1,246,0,0,1,25,49,64,18,18,"11/15/2021, 18:07:00",428
246,남해여행,1,246,1,0,0,13,11,58,13,10,"11/15/2021, 18:07:00",85
246,양양여행,1,246,0,1,0,21,48,70,12,16,"11/15/2021, 18:07:00",271
246,군산여행,1,246,1,0,0,16,67,62,17,17,"11/15/2021, 18:07:00",72
246,진안여행,1,246,0,1,0,17,16,57,16,15,"11/15/2021, 18:07:00",375
246,계룡여행,1,246,1,0,0,26,66,57,20,11,"11/15/2021, 18:07:00",62
246,보은여행,1,246,1,0,0,12,53,45,16,20,"11/15/2021, 18:07:00",176
246,무주여행,1,246,0,0,1,28,13,81,20,10,"11/15/2021, 18:07:00",155
246,평창여행,1,246,1,0,0,26,50,78,16,13,"11/15/2021, 18:07:00",461
246,구례여행,1,246,0,0,1,19,61,87,10,19,"11/15/2021, 18:07:00",69
246,문경여행,1,246,1,0,0,27,24,43,16,10,"11/15/2021, 18:07:00",156
246,영주여행,1,246,0,0,1,19,80,55,20,12,"11/15/2021, 18:07:00",294
246,하동여행,1,246,0,0,1,21,32,79,15,18,"11/15/2021, 18:07:00",473
246,파주여행,1,246,0,0,1,18,10,77,14,19,"11/15/2021, 18:07:00",454
246,충북여행,1,246,1,0,0,24,53,42,20,19,"11/15/2021, 18:07:00",387
246,충남여행,1,246,1,0,0,27,77,79,11,20,"11/15/2021, 18:07:00",386
246,전남여행,1,246,0,0,1,19,44,58,20,19,"11/15/2021, 18:07:00",347
246,전북여행,1,246,1,0,0,15,28,83,17,19,"11/15/2021, 18:07:00",351
246,경남여행,1,246,1,0,0,21,44,62,17,10,"11/15/2021, 18:07:00",55
246,경북여행,1,246,1,0,0,11,40,69,12,15,"11/15/2021, 18:07:00",56
246,강원도여행,1,246,1,0,0,20,65,52,14,17,"11/15/2021, 18:07:00",42
246,경기도여행,1,246,1,0,0,16,50,70,15,12,"11/15/2021, 18:07:00",54
246,전동킥보드,1,246,0,0,1,15,24,53,15,15,"11/15/2021, 18:07:00",348
246,랜선투어,1,246,1,0,0,15,10,56,12,13,"11/15/2021, 18:07:00",117
246,등산,1,246,1,0,0,14,43,46,13,13,"11/15/2021, 18:07:00",108
246,골프,1,246,1,0,0,10,34,50,17,10,"11/15/2021, 18:07:00",64
246,빵지순례,1,246,0,1,0,10,33,69,10,12,"11/15/2021, 18:07:00",192
246,트래킹,1,246,0,1,0,29,33,90,20,18,"11/15/2021, 18:07:00",448
246,호캉스,1,246,0,0,1,10,21,41,16,17,"11/15/2021, 18:07:00",484
246,캠핑,1,246,0,0,1,21,75,73,18,16,"11/15/2021, 18:07:00",400
246,차박,1,246,0,1,0,19,10,72,12,20,"11/15/2021, 18:07:00",377
246,한달살기,1,246,0,0,1,21,56,74,18,16,"11/15/2021, 18:07:00",475
246,망상해변,1,246,1,0,0,14,56,85,11,13,"11/15/2021, 18:07:00",145
246,안목해변,1,246,1,0,0,28,75,59,16,11,"11/15/2021, 18:07:00",254
246,죽도해변,1,246,1,0,0,17,37,87,15,12,"11/15/2021, 18:07:00",371
246,속초해변,1,246,0,0,1,11,48,74,15,14,"11/15/2021, 18:07:00",220
246,아야진해변,1,246,0,1,0,12,45,63,16,17,"11/15/2021, 18:07:00",239
246,계룡산,1,246,1,0,0,25,65,43,13,18,"11/15/2021, 18:07:00",61
246,속리산,1,246,0,0,1,23,73,59,13,12,"11/15/2021, 18:07:00",218
246,덕유산,1,246,0,1,0,17,24,74,10,10,"11/15/2021, 18:07:00",100
246,소백산,1,246,0,0,1,25,69,68,16,16,"11/15/2021, 18:07:00",216
246,감악산,1,246,1,0,0,16,63,69,10,19,"11/15/2021, 18:07:00",36
247,젝시믹스,1,247,0,1,0,14,55,82,13,18,"11/15/2021, 15:51:00",365
247,STL,1,247,0,0,1,15,48,52,19,13,"11/15/2021, 15:51:00",30
247,씨엘코코,1,247,1,0,0,21,27,70,16,16,"11/15/2021, 15:51:00",234
247,룩스웨어,1,247,0,0,1,29,11,54,18,11,"11/15/2021, 15:51:00",132
247,그란데라인,1,247,1,0,0,17,32,44,13,16,"11/15/2021, 15:51:00",74
247,콘치웨어,1,247,1,0,0,17,55,82,13,10,"11/15/2021, 15:51:00",413
247,위뜨,1,247,1,0,0,19,76,45,19,10,"11/15/2021, 15:51:00",320
247,룰루레몬,1,247,1,0,0,23,23,43,14,17,"11/15/2021, 15:51:00",133
247,뮬라웨어,1,247,1,0,0,26,19,55,12,18,"11/15/2021, 15:51:00",158
247,안다르,1,247,0,0,1,28,50,43,13,11,"11/15/2021, 15:51:00",252
247,알로에,1,247,0,1,0,24,27,84,17,14,"11/15/2021, 15:51:00",257
247,칼슘,1,247,0,1,0,18,61,68,12,20,"11/15/2021, 15:51:00",397
247,비타민,1,247,0,0,1,15,18,45,16,18,"11/15/2021, 15:51:00",186
247,루테인,1,247,0,0,1,10,14,52,20,18,"11/15/2021, 15:51:00",131
247,프로폴리스,1,247,0,0,1,29,71,85,16,17,"11/15/2021, 15:51:00",468
247,프로바이오틱스,1,247,0,1,0,15,36,82,10,19,"11/15/2021, 15:51:00",467
247,밀크씨슬,1,247,0,1,0,30,70,42,13,14,"11/15/2021, 15:51:00",162
247,크릴오일,1,247,1,0,0,10,21,51,10,17,"11/15/2021, 15:51:00",422
247,새싹보리,1,247,0,0,1,15,51,71,19,11,"11/15/2021, 18:07:00",201
247,홍삼,1,247,1,0,0,27,67,84,10,17,"11/15/2021, 18:07:00",489
247,염색약,1,247,0,0,1,15,35,47,13,18,"11/15/2021, 18:07:00",290
247,정장,1,247,0,1,0,30,60,82,10,10,"11/15/2021, 18:07:00",356
248,쿠팡,1,248,1,0,0,26,13,64,14,13,"11/15/2021, 15:51:00",415
248,제페토,1,248,0,1,0,23,59,63,13,18,"11/15/2021, 15:51:00",364
248,야놀자,1,248,1,0,0,29,74,73,20,13,"11/15/2021, 15:51:00",266
248,이케아,1,248,1,0,0,18,29,87,10,10,"11/15/2021, 15:51:00",335
248,한샘,1,248,1,0,0,29,71,52,20,13,"11/15/2021, 15:51:00",476
248,집꾸미기,1,248,0,0,1,27,11,57,17,15,"11/15/2021, 15:51:00",376
248,인테리어,1,248,1,0,0,30,23,88,14,13,"11/15/2021, 15:51:00",342
248,오늘의집,1,248,1,0,0,15,22,61,12,20,"11/15/2021, 15:51:00",296
248,크릴오일,1,248,0,1,0,10,12,62,19,18,"11/15/2021, 15:51:00",422
248,루테인,1,248,0,0,1,25,56,55,18,13,"11/15/2021, 15:51:00",131
248,오메가3,1,248,1,0,0,28,64,51,11,13,"11/15/2021, 15:51:00",297
248,락토핏,1,248,1,0,0,24,22,58,18,20,"11/15/2021, 15:51:00",115
248,프로바이오틱스,1,248,1,0,0,28,24,76,15,14,"11/15/2021, 15:51:00",467
248,홍삼,1,248,0,1,0,20,14,83,19,20,"11/15/2021, 18:07:00",489
248,어골칼슘,1,248,0,1,0,10,15,62,19,11,"11/15/2021, 18:07:00",272
248,보스웰리아,1,248,0,0,1,17,71,65,17,10,"11/15/2021, 18:07:00",175
248,프로폴리스,1,248,0,1,0,12,53,75,14,10,"11/15/2021, 18:07:00",468
248,밀크씨슬,1,248,1,0,0,27,39,71,18,19,"11/15/2021, 18:07:00",162
248,피쉬콜라겐,1,248,0,0,1,14,12,81,12,10,"11/15/2021, 18:07:00",470
249,캠핑,1,249,1,0,0,30,26,49,13,17,"11/15/2021, 15:51:00",400
249,새벽배송,1,249,0,0,1,24,21,83,16,20,"11/15/2021, 15:51:00",200
249,마켓컬리,1,249,1,0,0,15,35,45,13,10,"11/15/2021, 15:51:00",142
250,광동포스트바이오틱스,1,250,1,0,0,23,28,47,13,13,"11/15/2021, 15:51:00",65
250,골프,1,250,0,1,0,30,43,47,12,11,"11/15/2021, 15:51:00",64
250,락토핏,1,250,1,0,0,11,22,59,11,16,"11/15/2021, 15:51:00",115
250,비타500,1,250,0,0,1,17,76,53,17,17,"11/15/2021, 15:51:00",185
250,박카스,1,250,1,0,0,19,60,61,18,13,"11/15/2021, 15:51:00",166
250,박보검,1,250,1,0,0,11,62,84,17,11,"11/15/2021, 15:51:00",165
250,송혜교,1,250,1,0,0,13,74,86,15,20,"11/15/2021, 15:51:00",222
250,송중기,1,250,0,0,1,25,21,61,11,13,"11/15/2021, 15:51:00",221
252,쿠팡플레이,1,252,1,0,0,18,54,47,14,11,"11/15/2021, 15:52:00",417
252,웨이브,1,252,1,0,0,18,76,67,12,20,"11/15/2021, 15:52:00",319
252,왓챠,1,252,1,0,0,28,45,49,14,17,"11/15/2021, 15:52:00",305
252,데이터마케팅캠퍼스,1,252,1,0,0,26,33,41,12,11,"11/15/2021, 15:52:00",104
252,넷플릭스,1,252,0,0,1,23,30,68,13,18,"11/15/2021, 15:52:00",87
252,디즈니플러스,1,252,1,0,0,15,40,68,19,10,"11/15/2021, 15:52:00",110
252,영화,1,252,1,0,0,23,29,65,12,16,"11/15/2021, 18:07:00",295
253,당진푸르지오클라테르,1,253,0,0,1,11,16,71,15,10,"11/17/2021, 11:02:00",97
255,당진푸르지오클라테르,1,255,1,0,0,28,14,85,15,14,"11/25/2021, 15:58:00",97
255,오징어게임,1,255,0,0,1,25,37,66,14,10,"11/25/2021, 16:56:00",300
256,푸르지오,1,256,1,0,0,11,39,53,17,14,"11/30/2021, 14:51:00",466
256,당진푸르지오클라테르,1,256,1,0,0,15,62,43,15,20,"11/30/2021, 15:34:00",97
257,올리브영,1,257,0,0,1,10,25,71,15,19,"11/15/2021, 15:52:00",302
257,앰플,1,257,0,0,1,13,19,45,13,14,"11/15/2021, 18:08:00",264
257,제로웨이스트,1,257,1,0,0,10,45,59,15,10,"11/15/2021, 18:08:00",358
257,비건,1,257,0,1,0,29,49,64,11,12,"11/15/2021, 18:08:00",184
257,비플레인,1,257,0,0,1,20,62,56,14,12,"11/15/2021, 18:08:00",189
257,아로마티카,1,257,1,0,0,21,32,48,15,18,"02/23/2022, 00:19:00",235
257,헤라,1,257,1,0,0,20,50,58,13,17,"03/08/2022, 14:50:00",480
257,라네즈,1,257,0,1,0,19,43,77,13,20,"04/14/2022, 16:37:00",112
257,무신사,1,257,1,0,0,14,75,86,18,13,"05/11/2022, 10:12:00",154
261,통영여행,1,261,0,0,1,24,64,90,15,19,"11/15/2021, 15:56:00",445
261,한달살기,1,261,0,0,1,26,38,72,20,20,"11/15/2021, 15:56:00",475
262,아이돌,1,262,0,1,0,25,65,70,15,12,"11/15/2021, 15:56:00",241
262,SSG,1,262,1,0,0,27,17,70,18,13,"11/15/2021, 15:56:00",27
262,쿠팡,1,262,0,1,0,12,30,44,19,11,"11/15/2021, 15:56:00",415
262,롯데마트,1,262,0,1,0,17,74,57,10,20,"11/15/2021, 15:56:00",124
262,이마트,1,262,1,0,0,27,34,82,19,17,"11/15/2021, 15:56:00",331
262,홈플러스,1,262,0,1,0,12,45,45,18,13,"11/15/2021, 18:11:00",488
262,오아시스,1,262,0,0,1,16,59,58,12,18,"11/15/2021, 18:11:00",299
262,마켓컬리,1,262,0,0,1,19,71,64,16,10,"11/15/2021, 18:11:00",142
262,락토핏,1,262,0,0,1,19,36,43,15,11,"11/15/2021, 18:11:00",115
262,유산균,1,262,0,0,1,16,77,83,16,15,"11/15/2021, 18:11:00",323
262,고양이,1,262,1,0,0,27,22,68,15,10,"11/15/2021, 18:11:00",63
262,넷플릭스,1,262,0,0,1,15,16,62,17,13,"11/30/2021, 10:20:00",87
262,페이스북,1,262,0,1,0,26,54,43,11,19,"11/30/2021, 10:20:00",458
262,쏘카,1,262,1,0,0,17,56,40,18,12,"12/02/2021, 19:09:00",233
262,푸라닭,1,262,0,0,1,13,65,75,19,15,"02/13/2022, 17:56:00",465
262,꼰대,1,262,1,0,0,13,76,67,13,15,"05/11/2022, 14:25:00",84
264,안성여행,1,264,0,1,0,11,55,57,17,12,"11/15/2021, 15:56:00",255
264,삼척여행,1,264,1,0,0,23,28,66,10,18,"11/15/2021, 15:56:00",198
264,제천여행,1,264,1,0,0,12,53,80,18,12,"11/15/2021, 15:56:00",363
264,임실여행,1,264,0,1,0,17,13,73,19,14,"11/15/2021, 15:56:00",343
264,인제여행,1,264,0,0,1,16,34,80,10,12,"11/15/2021, 15:56:00",340
264,부여여행,1,264,0,1,0,19,21,75,12,11,"11/15/2021, 15:56:00",181
264,안동여행,1,264,1,0,0,26,33,83,19,16,"11/15/2021, 15:56:00",253
264,단양여행,1,264,1,0,0,20,72,80,11,15,"11/15/2021, 15:56:00",92
264,가평여행,1,264,1,0,0,16,78,45,11,20,"11/15/2021, 15:56:00",35
264,양산여행,1,264,0,1,0,27,13,89,19,11,"11/15/2021, 15:56:00",269
